tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
4477,328998,05/27/2015,19,0,OnCurb,Alive,Poor,Maackia amurensis,Amur maackia,1or2,None,NoDamage,TreesCount Staff,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,173-045 103 ROAD,11433,Jamaica,412,4,Queens,27,29,14,QN01,QN01,4044000,New York,40.70444121,-73.78322563,1044353.312,195997.7728
6330,217590,05/29/2015,9,0,OnCurb,Alive,Good,Maackia amurensis,Amur maackia,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,310 SOUTH 1 STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK73,BK73,3051300,New York,40.71122681,-73.95451006,996861.3635,198398.8788
2546,224863,05/24/2015,3,0,OnCurb,Alive,Good,Betula pendula,silver birch,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,4422 8 AVENUE,11220,Brooklyn,307,3,Brooklyn,38,51,17,BK34,BK34,3009400,New York,40.64409777,-74.00071559,984051.4138,173938.5646
6307,300100,05/29/2015,2,0,OnCurb,Alive,Poor,Carpinus caroliniana,American hornbeam,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,37-001 35 STREET,11101,Long Island City,401,4,Queens,26,37,12,QN68,QN68,4005500,New York,40.75302004,-73.92814835,1004157.237,213630.3503
1604,233037,05/22/2015,2,0,OnCurb,Alive,Good,Carpinus caroliniana,American hornbeam,None,None,Damage,TreesCount Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,59 EAST 94 STREET,11212,Brooklyn,317,3,Brooklyn,41,55,20,BK96,BK96,3088200,New York,40.66354194,-73.92701901,1004497.294,181031.0468
5929,300984,05/29/2015,4,0,OnCurb,Alive,Good,Carpinus caroliniana,American hornbeam,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,30-029 NEWTOWN ROAD,11103,Astoria,401,4,Queens,22,36,12,QN70,QN70,4014900,New York,40.76292704,-73.91506836,1007777.684,217243.0334
5931,300984,05/29/2015,4,0,OnCurb,Alive,Good,Carpinus caroliniana,American hornbeam,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,30-033 NEWTOWN ROAD,11103,Astoria,401,4,Queens,22,36,12,QN70,QN70,4014900,New York,40.7628199,-73.91511121,1007765.85,217203.9876
9468,404046,06/03/2015,3,0,OnCurb,Alive,Fair,Amelanchier,serviceberry,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,232 CASTLETON AVENUE,10301,Staten Island,501,5,Staten Island,49,61,23,SI35,SI35,5007500,New York,40.63256573,-74.09085749,959031.4819,169750.2071
2474,229313,05/24/2015,3,0,OnCurb,Alive,Poor,Amelanchier,serviceberry,1or2,Helpful,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,3922 9 AVENUE,11232,Brooklyn,312,3,Brooklyn,38,51,17,BK34,BK34,3009000,New York,40.64556138,-73.99560185,985470.5199,174471.8286
3007,515974,05/26/2015,4,0,OnCurb,Alive,Fair,Amelanchier,serviceberry,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1050 PELHAM PARKWAY SOUTH,10461,Bronx,211,2,Bronx,13,80,34,BX49,BX49,2024800,New York,40.85693344,-73.85907057,1023235.025,251512.8668
6000,216985,05/29/2015,3,0,OnCurb,Alive,Good,Amelanchier,serviceberry,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,331 LORIMER STREET,11206,Brooklyn,301,3,Brooklyn,34,53,18,BK90,BK90,3051100,New York,40.70610943,-73.94819601,998612.9352,196535.4324
4636,501928,05/27/2015,3,0,OnCurb,Alive,Fair,Carpinus caroliniana,American hornbeam,3or4,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,745 HUNTS POINT AVENUE,10474,Bronx,202,2,Bronx,17,84,32,BX27,BX27,2009300,New York,40.81589785,-73.88726386,1015455.219,236550.795
6308,300100,05/29/2015,2,0,OnCurb,Alive,Fair,Carpinus caroliniana,American hornbeam,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,37-001 35 STREET,11101,Long Island City,401,4,Queens,26,37,12,QN68,QN68,4005500,New York,40.7530677,-73.92810971,1004167.93,213647.7233
2191,411726,05/22/2015,8,0,OnCurb,Alive,Good,Cornus alternifolia,pagoda dogwood,None,None,NoDamage,TreesCount Staff,"RootOther,WiresRope,BranchLights",No,No,Yes,Yes,No,No,Yes,No,No,1303 ARDEN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,SI01,5015602,New York,40.53961147,-74.16869911,937360.4652,135916.7043
2193,411726,05/22/2015,7,0,OnCurb,Alive,Good,Cornus alternifolia,pagoda dogwood,None,None,NoDamage,TreesCount Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,1307 ARDEN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,SI01,5015602,New York,40.53947746,-74.16859898,937388.2036,135867.8267
2198,411726,05/22/2015,8,0,OnCurb,Alive,Good,Cornus alternifolia,pagoda dogwood,1or2,None,Damage,TreesCount Staff,"RootOther,TrunkOther",No,No,Yes,No,No,Yes,No,No,No,535 OAKDALE STREET,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,SI01,5015602,New York,40.5391832,-74.16837911,937449.11,135760.5051
2700,224946,05/24/2015,4,0,OffsetFromCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,702 41 STREET,11232,Brooklyn,307,3,Brooklyn,38,51,17,BK34,BK34,3009200,New York,40.64728701,-74.00049834,984111.7096,175100.4914
3645,350032,05/26/2015,11,0,OnCurb,Alive,Good,Carpinus caroliniana,American hornbeam,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,143-011 BEECH AVENUE,11355,Flushing,407,4,Queens,20,40,16,QN22,QN22,4085900,New York,40.75633598,-73.82044235,1033995.787,214881.2757
5819,300851,05/29/2015,3,0,OnCurb,Alive,Good,Carpinus caroliniana,American hornbeam,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,42-005 NEWTOWN ROAD,11103,Astoria,401,4,Queens,22,36,12,QN70,QN70,4014900,New York,40.76106295,-73.91484761,1007839.496,216563.9432
3642,350032,05/26/2015,11,0,OnCurb,Alive,Good,Carpinus caroliniana,American hornbeam,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,42-046 SYRINGA PLACE,11355,Flushing,407,4,Queens,20,40,16,QN22,QN22,4085900,New York,40.75662905,-73.82045853,1033991.084,214988.0399
3219,340221,05/26/2015,5,0,OnCurb,Alive,Fair,Carpinus japonica,Japanese hornbeam,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,50-008 111 STREET,11368,Corona,404,4,Queens,21,35,13,QN25,QN25,4038302,New York,40.74520385,-73.85223667,1025194.139,210809.0269
2701,224946,05/24/2015,4,0,OffsetFromCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,4103 7 AVENUE,11232,Brooklyn,307,3,Brooklyn,38,51,17,BK34,BK34,3009200,New York,40.64733141,-74.00057169,984091.3556,175116.6692
1139,312797,05/21/2015,3,0,OnCurb,Alive,Good,Halesia diptera,two-winged silverbell,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,34-024 MURRAY STREET,11354,Flushing,407,4,Queens,20,40,16,QN51,QN51,4115700,New York,40.76642649,-73.81307745,1036028.359,218561.8379
4336,306610,05/27/2015,33,0,OnCurb,Alive,Fair,Pinus,pine,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,67-012 167 STREET,11365,Fresh Meadows,408,4,Queens,24,25,16,QN38,QN38,4122300,New York,40.73437624,-73.80214105,1039084.157,206891.58
6010,403691,05/29/2015,26,0,OnCurb,Alive,Poor,Salix babylonica,weeping willow,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,136 CENTRAL AVENUE,10301,Staten Island,501,5,Staten Island,49,61,23,SI22,SI22,5000300,New York,40.6381497,-74.07579482,963214.0555,171780.6224
2190,411726,05/22/2015,7,0,OnCurb,Alive,Good,Cornus alternifolia,pagoda dogwood,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1301 ARDEN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,SI01,5015602,New York,40.53967776,-74.16874864,937346.7441,135940.8824
2187,411726,05/22/2015,6,0,OnCurb,Alive,Good,Cornus alternifolia,pagoda dogwood,None,None,NoDamage,TreesCount Staff,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,1295 ARDEN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,SI01,5015602,New York,40.53982821,-74.16884338,937320.5194,135995.7454
1134,312797,05/21/2015,4,0,OnCurb,Alive,Good,Halesia diptera,two-winged silverbell,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,34-022 MURRAY LANE,11354,Flushing,407,4,Queens,20,40,16,QN51,QN51,4115700,New York,40.76674263,-73.81313288,1036012.758,218676.9859
2194,411726,05/22/2015,4,0,OnCurb,Alive,Good,Cornus alternifolia,pagoda dogwood,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1311 ARDEN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,SI01,5015602,New York,40.53944646,-74.16857581,937394.6199,135856.5207
2189,411726,05/22/2015,6,0,OnCurb,Alive,Good,Cornus alternifolia,pagoda dogwood,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,1297 ARDEN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,SI01,5015602,New York,40.53971719,-74.16877408,937339.7021,135955.26
2686,224946,05/24/2015,5,0,OnCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,768 41 STREET,11232,Brooklyn,307,3,Brooklyn,38,51,17,BK34,BK34,3009200,New York,40.64633771,-73.99887526,984562.1211,174754.6354
2185,411726,05/22/2015,8,0,OnCurb,Alive,Good,Cornus alternifolia,pagoda dogwood,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1295 ARDEN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,SI01,5015602,New York,40.53991376,-74.16887848,937310.8222,136026.9298
2192,411726,05/22/2015,2,0,OnCurb,Alive,Poor,Cornus alternifolia,pagoda dogwood,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1307 ARDEN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,SI01,5015602,New York,40.53950894,-74.16862249,937381.6885,135879.307
9773,404810,06/04/2015,2,0,OnCurb,Alive,Fair,Pinus,pine,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,24 SILVER COURT,10301,Staten Island,501,5,Staten Island,49,61,24,SI35,SI35,5005900,New York,40.62538711,-74.10115639,956169.8885,167137.9788
9928,350041,06/04/2015,26,0,OnCurb,Alive,Good,Populus deltoides,eastern cottonwood,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,13-009 BELL BOULEVARD,11360,Bayside,407,4,Queens,19,26,11,QN47,QN47,4099703,New York,40.78857875,-73.78177644,1044678.751,226652.6777
3644,350032,05/26/2015,13,0,OnCurb,Alive,Good,Carpinus caroliniana,American hornbeam,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,143-013 BEECH AVENUE,11355,Flushing,407,4,Queens,20,40,16,QN22,QN22,4085900,New York,40.75648069,-73.82030092,1034034.861,214934.0761
5820,300851,05/29/2015,2,0,OnCurb,Alive,Fair,Carpinus caroliniana,American hornbeam,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,42-007 NEWTOWN ROAD,11103,Astoria,401,4,Queens,22,36,12,QN70,QN70,4014900,New York,40.76097614,-73.91483001,1007844.402,216532.3219
1138,312797,05/21/2015,4,0,OnCurb,Alive,Good,Halesia diptera,two-winged silverbell,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,34-024 MURRAY STREET,11354,Flushing,407,4,Queens,20,40,16,QN51,QN51,4115700,New York,40.76648907,-73.81308842,1036025.27,218584.6295
2188,411726,05/22/2015,6,0,OnCurb,Alive,Good,Cornus alternifolia,pagoda dogwood,None,None,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,1297 ARDEN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,SI01,5015602,New York,40.53975436,-74.16879728,937333.2795,135968.8154
1135,312797,05/21/2015,4,0,OnCurb,Alive,Good,Halesia diptera,two-winged silverbell,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,34-022 MURRAY LANE,11354,Flushing,407,4,Queens,20,40,16,QN51,QN51,4115700,New York,40.76667625,-73.81312124,1036016.034,218652.8065
7141,111153,06/01/2015,14,0,OnCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,211 WADSWORTH AVENUE,10033,New York,112,1,Manhattan,10,72,31,MN35,MN35,1027100,New York,40.85150662,-73.93356124,1002630.326,249511.2756
3643,350032,05/26/2015,11,0,OnCurb,Alive,Good,Carpinus caroliniana,American hornbeam,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,143-013 BEECH AVENUE,11355,Flushing,407,4,Queens,20,40,16,QN22,QN22,4085900,New York,40.75657417,-73.8203329,1034025.931,214968.1154
7840,309312,06/01/2015,3,0,OnCurb,Alive,Good,Carpinus caroliniana,American hornbeam,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,85-059 75 STREET,11421,Woodhaven,409,4,Queens,30,38,12,QN53,QN53,4000200,New York,40.69315278,-73.86697493,1021139.075,191838.7036
1744,406483,05/22/2015,6,0,OnCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,56 ESSEX DRIVE,10314,Staten Island,502,5,Staten Island,51,63,24,SI24,SI24,5027702,New York,40.58225928,-74.15788464,940394.3246,151448.709
3780,511809,05/27/2015,23,0,OnCurb,Alive,Good,Populus deltoides,eastern cottonwood,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1968 BRONXDALE AVENUE,10462,Bronx,211,2,Bronx,13,80,34,BX37,BX37,2023000,New York,40.84970893,-73.86376754,1021939.805,248878.6493
1461,511131,05/21/2015,4,0,OnCurb,Alive,Good,Carpinus caroliniana,American hornbeam,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,140 BELLAMY LOOP,10475,Bronx,210,2,Bronx,12,82,36,BX13,BX13,2046201,New York,40.87286152,-73.82610629,1032342.336,257332.4618
5818,300851,05/29/2015,4,0,OnCurb,Alive,Fair,Carpinus caroliniana,American hornbeam,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,42-001 NEWTOWN ROAD,11103,Astoria,401,4,Queens,22,36,12,QN70,QN70,4014900,New York,40.76114216,-73.91486367,1007835.019,216592.7982
2186,411726,05/22/2015,6,0,OnCurb,Alive,Good,Cornus alternifolia,pagoda dogwood,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1295 ARDEN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,SI01,5015602,New York,40.53986659,-74.16886176,937315.437,136009.7385
1150,312799,05/21/2015,3,0,OnCurb,Alive,Good,Halesia diptera,two-winged silverbell,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,34-019 MURRAY STREET,11354,Flushing,407,4,Queens,20,40,16,QN51,QN51,4115700,New York,40.76672132,-73.81304134,1036038.132,218669.2756
1096,208021,05/20/2015,1,0,OnCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,125 FALMOUTH STREET,11235,Brooklyn,315,3,Brooklyn,48,45,22,BK17,BK17,3062000,New York,40.57941946,-73.94656688,999092.7754,150379.0973
6771,222960,05/31/2015,5,0,OnCurb,Alive,Good,Cornus alternifolia,pagoda dogwood,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,660 10 STREET,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,BK37,3016700,New York,40.66468721,-73.97888715,990107.2885,181440.5738
484,207201,05/19/2015,4,0,OnCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,None,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,120 OCEAN VIEW AVENUE,11235,Brooklyn,313,3,Brooklyn,48,46,23,BK19,BK19,3036200,New York,40.57847696,-73.96708263,993393.9922,150032.9106
1132,312797,05/21/2015,4,0,OnCurb,Alive,Good,Halesia diptera,two-winged silverbell,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,34-016 MURRAY LANE,11354,Flushing,407,4,Queens,20,40,16,QN51,QN51,4115700,New York,40.76686288,-73.81315396,1036006.823,218720.7854
4867,503576,05/28/2015,4,0,OnCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,1or2,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,1360 NELSON AVENUE,10452,Bronx,204,2,Bronx,16,77,29,BX26,BX26,2021100,New York,40.84105062,-73.92306387,1005537.775,245704.1379
1460,511131,05/21/2015,4,0,OnCurb,Alive,Good,Carpinus caroliniana,American hornbeam,None,None,NoDamage,TreesCount Staff,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,140 BELLAMY LOOP,10475,Bronx,210,2,Bronx,12,82,36,BX13,BX13,2046201,New York,40.87282231,-73.82598997,1032374.534,257318.2374
2699,224946,05/24/2015,4,0,OffsetFromCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,702 41 STREET,11232,Brooklyn,307,3,Brooklyn,38,51,17,BK34,BK34,3009200,New York,40.64723407,-74.00041089,984135.9779,175081.203
7180,110914,06/01/2015,12,0,OnCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,None,Helpful,NoDamage,Volunteer,WiresRope,No,No,No,Yes,No,No,No,No,No,511 WEST 175 STREET,10033,New York,112,1,Manhattan,10,72,31,MN36,MN36,1026100,New York,40.84462112,-73.93442788,1002392.447,247002.4496
483,207201,05/19/2015,5,0,OnCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,None,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,128 OCEAN VIEW AVENUE,11235,Brooklyn,313,3,Brooklyn,48,46,23,BK19,BK19,3036200,New York,40.57849464,-73.96699866,993417.317,150039.3601
5458,503157,05/28/2015,7,0,OnCurb,Alive,Fair,Cornus alternifolia,pagoda dogwood,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,160 EAST 166 STREET,10456,Bronx,204,2,Bronx,16,77,32,BX14,BX14,2018102,New York,40.83183697,-73.9193885,1006557.817,242348.1791
562,342454,05/20/2015,0,20,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,94-006 34 AVENUE,11372,Jackson Heights,403,4,Queens,21,34,13,QN28,QN28,4027300,New York,40.75494243,-73.87338238,1019329.691,214347.9263
3694,216523,05/26/2015,1,0,OnCurb,Alive,Good,Albizia julibrissin,mimosa,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,125 ENGERT AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,BK76,3049900,New York,40.7217507,-73.94596143,999228.9697,202234.3981
3687,216523,05/26/2015,1,0,OnCurb,Alive,Good,Albizia julibrissin,mimosa,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,26 BROOME STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,BK76,3049900,New York,40.72200031,-73.94626341,999145.2081,202325.2877
3685,216523,05/26/2015,0,0,OnCurb,Alive,Good,Albizia julibrissin,mimosa,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,26 BROOME STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,BK76,3049900,New York,40.72204272,-73.94631472,999130.9771,202340.7302
3690,216523,05/26/2015,1,0,OnCurb,Alive,Good,Albizia julibrissin,mimosa,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,26 BROOME STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,BK76,3049900,New York,40.72183673,-73.94606551,999200.1003,202265.7238
3692,216523,05/26/2015,1,0,OnCurb,Alive,Good,Albizia julibrissin,mimosa,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,105 ENGERT AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,BK76,3049900,New York,40.72179271,-73.94601225,999214.8739,202249.6933
1229,226828,05/21/2015,2,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,2 LINCOLN ROAD,11225,Brooklyn,309,3,Brooklyn,40,43,21,BK60,BK60,3079802,New York,40.66050384,-73.96247535,994661.0307,179917.9788
6966,223021,05/31/2015,0,20,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,434 8 STREET,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,BK37,3015300,New York,40.6670425,-73.98025624,989727.2715,182298.5839
8840,316262,06/03/2015,0,4,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,49-011 164 STREET,11365,Fresh Meadows,407,4,Queens,20,25,11,QN52,QN52,4121100,New York,40.7487336,-73.80277273,1038897.32,212122.0161
7145,111180,06/01/2015,2,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,511 WEST 186 STREET,10033,New York,112,1,Manhattan,10,72,31,MN35,MN35,1026900,New York,40.85153346,-73.92938543,1003785.559,249521.9587
1366,316233,05/21/2015,0,7,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,20-002 FRANCIS LEWIS BOULEVARD,11357,Whitestone,407,4,Queens,19,26,11,QN47,QN47,4101700,New York,40.7804238,-73.80271505,1038887.296,223667.8093
1087,208018,05/20/2015,0,6,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,166 FALMOUTH STREET,11235,Brooklyn,315,3,Brooklyn,48,45,22,BK17,BK17,3062000,New York,40.57836811,-73.94650022,999111.526,149996.0751
462,207041,05/19/2015,0,9,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3100 OCEAN PARKWAY,11224,Brooklyn,313,3,Brooklyn,48,46,23,BK23,BK23,3035602,New York,40.57565022,-73.96901829,992856.6573,149002.8621
7187,111046,06/01/2015,0,12,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,1381 ST NICHOLAS AVENUE,10033,New York,112,1,Manhattan,10,72,31,MN36,MN36,1026300,New York,40.84822837,-73.93465239,1002329.349,248316.6596
8869,316263,06/03/2015,0,4,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,164-005 UNDERHILL AVENUE,11365,Fresh Meadows,407,4,Queens,20,25,11,QN52,QN52,4121100,New York,40.74673325,-73.80322948,1038772.4,211392.9411
8845,316262,06/03/2015,4,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,49-051 164 STREET,11365,Fresh Meadows,407,4,Queens,20,25,11,QN52,QN52,4120700,New York,40.74764634,-73.80284779,1038877.411,211725.845
1178,226833,05/21/2015,2,0,OnCurb,Dead,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,225 PARKSIDE AVENUE,11226,Brooklyn,309,3,Brooklyn,40,43,21,BK60,BK60,3079802,New York,40.65558589,-73.96026534,995274.9976,178126.504
2864,312001,05/26/2015,6,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,136-004 41 AVENUE,11355,Flushing,407,4,Queens,20,40,16,QN22,QN22,4085300,New York,40.75835139,-73.82929283,1031542.366,215610.6499
4537,513260,05/27/2015,5,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1260 MORRIS PARK AVENUE,10461,Bronx,211,2,Bronx,13,80,34,BX49,BX49,2029600,New York,40.85119152,-73.84564935,1026951.393,249427.1246
8595,403127,06/02/2015,0,5,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,293 VICTORY BOULEVARD,10301,Staten Island,501,5,Staten Island,49,61,23,SI37,SI37,5001700,New York,40.6348375,-74.08488355,960690.4172,170576.2127
